"run","tick","FirmID","Demand","Profit","Quality","Price","FirmType"
1,34.0,"P 4",0,-5.089744343260848,79.51123663071961,76.10618454679825,"P"
1,34.0,"B 9",0,-4.952985438384135,3.8894406227416414,16.518943089871303,"B"
1,34.0,"O 2",2,144.52844776535292,27.1979700196885,75.00250317445295,"O"
1,34.0,"B 6",364,327.59791102769043,17.84329210327521,1.0917578945591815,"B"
1,34.0,"P 1",0,-4.796884374007066,65.95216815434797,92.66172516716627,"P"
1,35.0,"W 3",34,1501.8071723566472,100.0,45.316372311215176,"W"
1,35.0,"P 5",0,-5.527583280855018,87.90193637096033,91.26084969287363,"P"
1,35.0,"O 10",0,-4.586303151735358,28.01137346695609,86.82964522366925,"O"
1,35.0,"O 8",0,-5.3072544309139635,12.16084762045972,64.96311080328434,"O"
1,35.0,"B 7",0,-4.881539858118191,10.97278859656649,2.2305893882130357,"B"
1,35.0,"P 4",0,-5.089744343260848,80.52283186537979,76.10618454679825,"P"
1,35.0,"B 9",0,-4.952985438384135,2.935139217988066,16.518943089871303,"B"
1,35.0,"O 2",0,-4.9325991831592395,27.1979700196885,75.978584810258,"O"
1,35.0,"B 6",366,332.9931115371636,16.868278288406273,1.0917578945591815,"B"
1,35.0,"P 1",0,-4.796884374007066,66.97560022883637,92.66172516716627,"P"
1,36.0,"W 3",34,1502.1641627457789,98.9500282672596,45.316372311215176,"W"
1,36.0,"P 5",0,-5.527583280855018,88.9000107648714,91.26084969287363,"P"
1,36.0,"O 10",0,-4.586303151735358,28.998004955540726,86.82964522366925,"O"
1,36.0,"O 8",0,-5.3072544309139635,13.170305553811833,64.96311080328434,"O"
1,36.0,"B 7",0,-4.881539858118191,10.97278859656649,3.240827529425448,"B"
1,36.0,"P 4",0,-5.089744343260848,81.5109830246498,76.10618454679825,"P"
1,36.0,"B 9",0,-4.952985438384135,1.934107605864554,16.518943089871303,"B"
1,36.0,"O 2",0,-4.9325991831592395,28.263658565719922,75.978584810258,"O"
1,36.0,"B 6",366,336.5733675462824,15.890066264056875,1.0917578945591815,"B"
1,36.0,"P 1",0,-4.796884374007066,66.97560022883637,91.5658653019895,"P"
1,37.0,"W 3",34,1502.489849218332,97.99212687739815,45.316372311215176,"W"
1,37.0,"P 5",0,-5.527583280855018,88.9000107648714,90.2975032525736,"P"
1,37.0,"O 10",0,-4.586303151735358,30.04578451777305,86.82964522366925,"O"
1,37.0,"O 8",0,-5.3072544309139635,13.170305553811833,66.0337817490391,"O"
1,37.0,"B 7",0,-4.881539858118191,10.97278859656649,2.3046691308918312,"B"
1,37.0,"P 4",0,-5.089744343260848,81.5109830246498,77.12252723320555,"P"
1,37.0,"B 9",0,-4.952985438384135,1.934107605864554,17.558080914013455,"B"
1,37.0,"O 2",0,-4.9325991831592395,29.249222690605666,75.978584810258,"O"
1,37.0,"B 6",366,340.04377709033565,14.941866935080569,1.0917578945591815,"B"
1,37.0,"P 1",0,-4.796884374007066,66.97560022883637,92.58180961464255,"P"
1,38.0,"W 3",34,1502.821773693179,97.01587842196473,45.316372311215176,"W"
1,38.0,"P 5",0,-5.527583280855018,87.78916447002827,90.2975032525736,"P"
1,38.0,"O 10",0,-4.586303151735358,29.064247101331986,86.82964522366925,"O"
1,38.0,"O 8",0,-5.3072544309139635,13.170305553811833,67.02798717347252,"O"
1,38.0,"B 7",0,-4.881539858118191,10.015297365361965,2.3046691308918312,"B"
1,38.0,"P 4",0,-5.089744343260848,80.55025290476581,77.12252723320555,"P"
1,38.0,"B 9",0,-4.952985438384135,2.9392323480503353,17.558080914013455,"B"
1,38.0,"O 2",0,-4.9325991831592395,29.249222690605666,75.0553420685569,"O"
1,38.0,"B 6",366,343.9198584577531,13.882828310103138,1.0917578945591815,"B"
1,38.0,"P 1",0,-4.796884374007066,66.97560022883637,93.59261486129793,"P"
1,39.0,"W 3",34,1503.1661083975232,96.00312929154076,45.316372311215176,"W"
1,39.0,"P 5",0,-5.527583280855018,87.78916447002827,91.2939411486712,"P"
1,39.0,"O 10",0,-4.586303151735358,29.064247101331986,85.83619518648617,"O"
1,39.0,"O 8",0,-5.3072544309139635,12.196932417606726,67.02798717347252,"O"
1,39.0,"B 7",0,-4.881539858118191,9.051109244109004,2.3046691308918312,"B"
1,39.0,"P 4",0,-5.089744343260848,80.55025290476581,76.04577783106356,"P"
1,39.0,"B 9",0,-4.952985438384135,3.9002517878035388,17.558080914013455,"B"
1,39.0,"O 2",0,-4.9325991831592395,29.249222690605666,74.13370896206625,"O"
1,39.0,"B 6",366,347.52498265893325,12.897821697758827,1.0917578945591815,"B"
1,39.0,"P 1",0,-4.796884374007066,65.98081619751252,93.59261486129793,"P"
1,40.0,"W 3",34,1503.4951226412195,95.03544033949296,45.316372311215176,"W"
1,40.0,"P 5",0,-5.527583280855018,87.78916447002827,90.34388631654052,"P"
1,40.0,"O 10",0,-4.586303151735358,29.064247101331986,84.81584780905825,"O"
1,40.0,"O 8",0,-5.3072544309139635,12.196932417606726,65.92564799497599,"O"
1,40.0,"B 7",0,-4.881539858118191,10.006736502526826,2.3046691308918312,"B"
1,40.0,"P 4",0,-5.089744343260848,80.55025290476581,75.08948691075715,"P"
1,40.0,"B 9",0,-4.952985438384135,2.9184015582387923,17.558080914013455,"B"
1,40.0,"O 2",0,-4.9325991831592395,29.249222690605666,75.17548878493336,"O"
1,40.0,"B 6",366,351.0272877649668,11.940907734361684,1.0917578945591815,"B"
1,40.0,"P 1",0,-4.796884374007066,65.98081619751252,92.61987845884832,"P"
1,41.0,"W 3",34,1503.8386870065501,94.02495691205,45.316372311215176,"W"
1,41.0,"P 5",0,-5.527583280855018,88.85479209937776,90.34388631654052,"P"
1,41.0,"O 10",0,-4.586303151735358,28.00187065704048,84.81584780905825,"O"
1,41.0,"O 8",0,-5.3072544309139635,12.196932417606726,66.90872966355602,"O"
1,41.0,"B 7",0,-4.881539858118191,10.006736502526826,1.2949802408814437,"B"
1,41.0,"P 4",0,-5.089744343260848,80.55025290476581,76.07661184394225,"P"
1,41.0,"B 9",0,-4.952985438384135,2.9184015582387923,18.46461072291305,"B"
1,41.0,"O 2",0,-4.9325991831592395,30.240723713293274,75.17548878493336,"O"
1,41.0,"B 6",366,354.5550475800836,10.97703893241719,1.0917578945591815,"B"
1,41.0,"P 1",0,-4.796884374007066,65.98081619751252,93.56201699636111,"P"
1,42.0,"W 3",34,1504.1716928171033,93.04552805748222,45.316372311215176,"W"
1,42.0,"P 5",0,-5.527583280855018,88.85479209937776,91.3201864181972,"P"
1,42.0,"O 10",0,-4.586303151735358,29.01732943598271,84.81584780905825,"O"
1,42.0,"O 8",0,-5.3072544309139635,12.196932417606726,67.8668692803279,"O"
1,42.0,"B 7",366,324.49380454263365,10.006736502526826,1.0,"B"
1,42.0,"P 4",0,-5.089744343260848,81.52948986584,76.07661184394225,"P"
1,42.0,"B 9",0,-4.952985438384135,2.9184015582387923,17.449940230729855,"B"
1,42.0,"O 2",0,-4.9325991831592395,29.27072965776953,75.17548878493336,"O"
1,42.0,"B 6",0,-4.852379335929848,9.93117144288162,1.0917578945591815,"B"
1,42.0,"P 1",0,-4.796884374007066,64.97588820091984,93.56201699636111,"P"
1,43.0,"W 3",34,1504.508597482004,92.05463198424438,45.316372311215176,"W"
1,43.0,"P 5",0,-5.527583280855018,88.85479209937776,92.35315010440382,"P"
1,43.0,"O 10",0,-4.586303151735358,30.020961755994673,84.81584780905825,"O"
1,43.0,"O 8",0,-5.3072544309139635,12.196932417606726,66.89803178051541,"O"
1,43.0,"B 7",366,324.49380454263365,10.006736502526826,1.0,"B"
1,43.0,"P 4",0,-5.089744343260848,82.51909841608952,76.07661184394225,"P"
1,43.0,"B 9",0,-4.952985438384135,2.9184015582387923,16.471420511420252,"B"
1,43.0,"O 2",0,-4.9325991831592395,29.27072965776953,74.21510212241645,"O"
1,43.0,"B 6",0,-4.852379335929848,9.93117144288162,1.0,"B"
1,43.0,"P 1",0,-4.796884374007066,63.94228879475843,93.56201699636111,"P"
1,44.0,"W 3",33,1460.4432472917636,91.05319016263138,45.316372311215176,"W"
1,44.0,"P 5",0,-5.527583280855018,89.86476451171862,92.35315010440382,"P"
1,44.0,"O 10",0,-4.586303151735358,30.020961755994673,85.78438214510709,"O"
1,44.0,"O 8",0,-5.3072544309139635,12.196932417606726,65.97869575388161,"O"
1,44.0,"B 7",0,-4.881539858118191,8.981854143208837,1.0,"B"
1,44.0,"P 4",0,-5.089744343260848,82.51909841608952,74.96570937138856,"P"
1,44.0,"B 9",0,-4.952985438384135,2.9184015582387923,17.493702429091833,"B"
1,44.0,"O 2",0,-4.9325991831592395,29.27072965776953,75.23722903278977,"O"
1,44.0,"B 6",363,322.09746832640985,9.93117144288162,1.0,"B"
1,44.0,"P 1",0,-4.796884374007066,63.94228879475843,92.66402258622193,"P"
1,45.0,"W 3",34,1504.5109956716617,92.04757848525148,45.316372311215176,"W"
1,45.0,"P 5",0,-5.527583280855018,89.86476451171862,91.32021329892635,"P"
1,45.0,"O 10",0,-4.586303151735358,30.020961755994673,86.80522436717246,"O"
1,45.0,"O 8",0,-5.3072544309139635,13.191552300091152,65.97869575388161,"O"
1,45.0,"B 7",0,-4.881539858118191,8.981854143208837,2.0091393422911334,"B"
1,45.0,"P 4",0,-5.089744343260848,82.51909841608952,76.03857927185936,"P"
1,45.0,"B 9",0,-4.952985438384135,3.9258941117456914,17.493702429091833,"B"
1,45.0,"O 2",0,-4.9325991831592395,30.3328134837164,75.23722903278977,"O"
1,45.0,"B 6",362,321.19678004083863,9.93117144288162,1.0,"B"
1,45.0,"P 1",0,-4.796884374007066,63.94228879475843,93.63179124631779,"P"
1,46.0,"W 3",35,1548.5436164809796,93.08550910537939,45.316372311215176,"W"
1,46.0,"P 5",0,-5.527583280855018,88.90470453638034,91.32021329892635,"P"
1,46.0,"O 10",0,-4.586303151735358,30.998252897207763,86.80522436717246,"O"
1,46.0,"O 8",0,-5.3072544309139635,12.211170956936416,65.97869575388161,"O"
1,46.0,"B 7",0,-4.881539858118191,8.981854143208837,1.0166060768294845,"B"
1,46.0,"P 4",0,-5.089744343260848,82.51909841608952,77.01615164904187,"P"
1,46.0,"B 9",0,-4.952985438384135,4.901586571722537,17.493702429091833,"B"
1,46.0,"O 2",0,-4.9325991831592395,31.321257770911476,75.23722903278977,"O"
1,46.0,"B 6",318,284.3929771742413,9.04234072007195,1.0,"B"
1,46.0,"P 1",0,-4.796884374007066,64.94313540362222,93.63179124631779,"P"
1,47.0,"W 3",35,1548.1729039124086,94.14468787272477,45.316372311215176,"W"
1,47.0,"P 5",0,-5.527583280855018,87.93539617368396,91.32021329892635,"P"
1,47.0,"O 10",0,-4.586303151735358,29.989287301302824,86.80522436717246,"O"
1,47.0,"O 8",0,-5.3072544309139635,11.170167489027241,65.97869575388161,"O"
1,47.0,"B 7",315,281.825619590774,8.981854143208837,1.0,"B"
1,47.0,"P 4",0,-5.089744343260848,81.57837791229075,77.01615164904187,"P"
1,47.0,"B 9",0,-4.952985438384135,4.901586571722537,16.513085593688324,"B"
1,47.0,"O 2",0,-4.9325991831592395,31.321257770911476,74.29570136004381,"O"
1,47.0,"B 6",0,-4.852379335929848,8.14745876804118,1.0,"B"
1,47.0,"P 1",0,-4.796884374007066,66.01784288581486,93.63179124631779,"P"
1,48.0,"W 3",35,1548.5287632381708,93.12794694197531,45.316372311215176,"W"
1,48.0,"P 5",0,-5.527583280855018,87.93539617368396,90.3369708080294,"P"
1,48.0,"O 10",0,-4.586303151735358,29.989287301302824,87.83251090768742,"O"
1,48.0,"O 8",0,-5.3072544309139635,11.170167489027241,66.99870187513903,"O"
1,48.0,"B 7",315,281.825619590774,8.981854143208837,1.0,"B"
1,48.0,"P 4",0,-5.089744343260848,82.49420304400259,77.01615164904187,"P"
1,48.0,"B 9",0,-4.952985438384135,4.901586571722537,17.557778466600844,"B"
1,48.0,"O 2",0,-4.9325991831592395,31.321257770911476,75.23013941864589,"O"
1,48.0,"B 6",0,-4.852379335929848,8.14745876804118,1.9970995175331803,"B"
1,48.0,"P 1",0,-4.796884374007066,66.01784288581486,92.53519580851373,"P"
1,49.0,"W 3",34,1504.5098934041832,92.05082044842355,45.316372311215176,"W"
1,49.0,"P 5",0,-5.527583280855018,87.93539617368396,91.30068411845406,"P"
1,49.0,"O 10",0,-4.586303151735358,29.989287301302824,86.79360639121666,"O"
1,49.0,"O 8",0,-5.3072544309139635,12.192631224486204,66.99870187513903,"O"
1,49.0,"B 7",364,322.8358636544657,9.967746287751678,1.0,"B"
1,49.0,"P 4",0,-5.089744343260848,82.49420304400259,77.94154116622036,"P"
1,49.0,"B 9",0,-4.952985438384135,3.9157549568232253,17.557778466600844,"B"
1,49.0,"O 2",0,-4.9325991831592395,30.283999197398835,75.23013941864589,"O"
1,49.0,"B 6",0,-4.852379335929848,9.073638421480643,1.9970995175331803,"B"
1,49.0,"P 1",0,-4.796884374007066,64.86660110742669,92.53519580851373,"P"
1,50.0,"W 3",34,1504.1490430575523,93.11214499733856,45.316372311215176,"W"
1,50.0,"P 5",0,-5.527583280855018,87.93539617368396,92.25336550145691,"P"
1,50.0,"O 10",0,-4.586303151735358,29.08527575924626,86.79360639121666,"O"
1,50.0,"O 8",0,-5.3072544309139635,11.269598441382339,66.99870187513903,"O"
1,50.0,"B 7",366,321.05385803919125,10.946612596363549,1.0,"B"
1,50.0,"P 4",0,-5.089744343260848,81.5130435299546,77.94154116622036,"P"
1,50.0,"B 9",0,-4.952985438384135,3.9157549568232253,16.49767832024133,"B"
1,50.0,"O 2",0,-4.9325991831592395,30.283999197398835,74.23300016989623,"O"
1,50.0,"B 6",0,-4.852379335929848,9.073638421480643,1.0,"B"
1,50.0,"P 1",0,-4.796884374007066,65.85403571849086,92.53519580851373,"P"
1,51.0,"W 3",34,1503.8108403379138,94.10685887862815,45.316372311215176,"W"
1,51.0,"P 5",0,-5.527583280855018,86.9636991458885,92.25336550145691,"P"
1,51.0,"O 10",0,-4.586303151735358,28.1259303992068,86.79360639121666,"O"
1,51.0,"O 8",0,-5.3072544309139635,11.269598441382339,68.10846597774454,"O"
1,51.0,"B 7",366,321.05385803919125,10.946612596363549,1.0,"B"
1,51.0,"P 4",0,-5.089744343260848,82.4942643175625,77.94154116622036,"P"
1,51.0,"B 9",0,-4.952985438384135,3.9157549568232253,17.536152639622223,"B"
1,51.0,"O 2",0,-4.9325991831592395,31.298076626491397,74.23300016989623,"O"
1,51.0,"B 6",0,-4.852379335929848,9.073638421480643,2.0065598824599347,"B"
1,51.0,"P 1",0,-4.796884374007066,65.85403571849086,93.48515167586595,"P"
1,52.0,"W 3",33,1494.5411676200345,94.10685887862815,46.38017931135305,"W"
1,52.0,"P 5",0,-5.527583280855018,86.9636991458885,91.25821747488574,"P"
1,52.0,"O 10",0,-4.586303151735358,28.1259303992068,85.76736274641874,"O"
1,52.0,"O 8",0,-5.3072544309139635,11.269598441382339,69.11092290541794,"O"
1,52.0,"B 7",367,321.9443919132276,10.946612596363549,1.0,"B"
1,52.0,"P 4",0,-5.089744343260848,82.4942643175625,78.96165484757022,"P"
1,52.0,"B 9",0,-4.952985438384135,3.9157549568232253,18.569158060251006,"B"
1,52.0,"O 2",0,-4.9325991831592395,32.28967548336414,74.23300016989623,"O"
1,52.0,"B 6",0,-4.852379335929848,10.036016251972868,2.0065598824599347,"B"
1,52.0,"P 1",0,-4.796884374007066,64.80683893053335,93.48515167586595,"P"
1,53.0,"W 3",32,1480.737636319754,94.10685887862815,47.368791168299495,"W"
1,53.0,"P 5",0,-5.527583280855018,87.86878891656536,91.25821747488574,"P"
1,53.0,"O 10",0,-4.586303151735358,29.098501480036475,85.76736274641874,"O"
1,53.0,"O 8",0,-5.3072544309139635,11.269598441382339,68.03176998673106,"O"
1,53.0,"B 7",368,322.83492578726396,10.946612596363549,1.0,"B"
1,53.0,"P 4",0,-5.089744343260848,82.4942643175625,79.90253932517842,"P"
1,53.0,"B 9",0,-4.952985438384135,3.9157549568232253,17.500503221933798,"B"
1,53.0,"O 2",0,-4.9325991831592395,32.28967548336414,75.31575733751679,"O"
1,53.0,"B 6",0,-4.852379335929848,9.056520220753589,2.0065598824599347,"B"
1,53.0,"P 1",0,-4.796884374007066,65.74905251989485,93.48515167586595,"P"
1,54.0,"W 3",33,1494.741057122606,94.10685887862815,46.386236569006726,"W"
1,54.0,"P 5",0,-5.527583280855018,87.86878891656536,92.26989279736631,"P"
1,54.0,"O 10",0,-4.586303151735358,29.098501480036475,86.72365470438108,"O"
1,54.0,"O 8",0,-5.3072544309139635,12.200214901493089,68.03176998673106,"O"
1,54.0,"B 7",367,321.9443919132276,10.946612596363549,1.0,"B"
1,54.0,"P 4",0,-5.089744343260848,83.48615493651207,79.90253932517842,"P"
1,54.0,"B 9",0,-4.952985438384135,5.0507074150722335,17.500503221933798,"B"
1,54.0,"O 2",0,-4.9325991831592395,32.28967548336414,74.26792039449782,"O"
1,54.0,"B 6",0,-4.852379335929848,8.06998867477812,2.0065598824599347,"B"
1,54.0,"P 1",0,-4.796884374007066,65.74905251989485,94.47158057102796,"P"
1,55.0,"W 3",35,1549.4371919198895,94.10685887862815,45.35211653577366,"W"
1,55.0,"P 5",0,-5.527583280855018,86.88722154124866,92.26989279736631,"P"
1,55.0,"O 10",0,-4.586303151735358,29.098501480036475,87.80122922148719,"O"
1,55.0,"O 8",0,-5.3072544309139635,13.146499861188927,68.03176998673106,"O"
1,55.0,"B 7",39,67.34473342461816,10.946612596363549,1.9614218511620034,"B"
1,55.0,"P 4",0,-5.089744343260848,83.48615493651207,78.87598952368799,"P"
1,55.0,"B 9",0,-4.952985438384135,6.012886937218608,17.500503221933798,"B"
1,55.0,"O 2",0,-4.9325991831592395,33.28614675824196,74.26792039449782,"O"
1,55.0,"B 6",220,197.3936455795583,8.06998867477812,1.0,"B"
1,55.0,"P 1",0,-4.796884374007066,64.73613523899627,94.47158057102796,"P"
1,56.0,"W 3",40,1735.1724703314956,94.10685887862815,44.44411750269039,"W"
1,56.0,"P 5",0,-5.527583280855018,87.83414787214903,92.26989279736631,"P"
1,56.0,"O 10",0,-4.586303151735358,30.0386311141047,87.80122922148719,"O"
1,56.0,"O 8",0,-5.3072544309139635,13.146499861188927,67.0165224134908,"O"
1,56.0,"B 7",0,-4.881539858118191,10.946612596363549,2.9529835576576495,"B"
1,56.0,"P 4",0,-5.089744343260848,83.48615493651207,79.8699931781708,"P"
1,56.0,"B 9",0,-4.952985438384135,5.053489821987549,17.500503221933798,"B"
1,56.0,"O 2",0,-4.9325991831592395,34.27703424571567,74.26792039449782,"O"
1,56.0,"B 6",254,228.64984943013374,8.06998867477812,1.0,"B"
1,56.0,"P 1",0,-4.796884374007066,65.72532825402229,94.47158057102796,"P"
1,57.0,"W 3",40,1694.871230850455,94.10685887862815,43.436586515664374,"W"
1,57.0,"P 5",0,-5.527583280855018,87.83414787214903,91.21737820106034,"P"
1,57.0,"O 10",0,-4.586303151735358,29.036012096844782,87.80122922148719,"O"
1,57.0,"O 8",0,-5.3072544309139635,12.068790071355837,67.0165224134908,"O"
1,57.0,"B 7",38,63.7438695927013,10.946612596363549,1.9153979536167802,"B"
1,57.0,"P 4",0,-5.089744343260848,84.47187193872247,79.8699931781708,"P"
1,57.0,"B 9",0,-4.952985438384135,5.053489821987549,16.440702893735565,"B"
1,57.0,"O 2",0,-4.9325991831592395,34.27703424571567,73.1992811376454,"O"
1,57.0,"B 6",216,193.71644512654942,8.06998867477812,1.0,"B"
1,57.0,"P 1",0,-4.796884374007066,65.72532825402229,93.54947964863689,"P"
1,58.0,"W 3",36,1525.2407005044802,93.13035509657931,43.436586515664374,"W"
1,58.0,"P 5",0,-5.527583280855018,86.81400945426036,91.21737820106034,"P"
1,58.0,"O 10",0,-4.586303151735358,29.036012096844782,86.77046436871885,"O"
1,58.0,"O 8",0,-5.3072544309139635,13.117625013977593,67.0165224134908,"O"
1,58.0,"B 7",364,319.2727902911185,10.946612596363549,1.0,"B"
1,58.0,"P 4",0,-5.089744343260848,83.48464757682488,79.8699931781708,"P"
1,58.0,"B 9",0,-4.952985438384135,5.053489821987549,17.45253702665772,"B"
1,58.0,"O 2",0,-4.9325991831592395,34.27703424571567,74.16559888238325,"O"
1,58.0,"B 6",0,-4.852379335929848,9.002400075556258,1.0,"B"
1,58.0,"P 1",0,-4.796884374007066,65.72532825402229,94.53557715231726,"P"
1,59.0,"W 3",35,1483.0935864087671,92.10701547090657,43.436586515664374,"W"
1,59.0,"P 5",0,-5.527583280855018,86.81400945426036,92.22880955932754,"P"
1,59.0,"O 10",0,-4.586303151735358,29.036012096844782,85.81580080835936,"O"
1,59.0,"O 8",0,-5.3072544309139635,13.117625013977593,66.102263703914,"O"
1,59.0,"B 7",365,320.1633241651549,10.946612596363549,1.0,"B"
1,59.0,"P 4",0,-5.089744343260848,82.52139119216037,79.8699931781708,"P"
1,59.0,"B 9",0,-4.952985438384135,4.058167543218706,17.45253702665772,"B"
1,59.0,"O 2",0,-4.9325991831592395,34.27703424571567,75.16865179273394,"O"
1,59.0,"B 6",0,-4.852379335929848,10.12617143045525,1.0,"B"
1,59.0,"P 1",0,-4.796884374007066,66.68084121650982,94.53557715231726,"P"
1,60.0,"W 3",34,1477.238059122281,92.10701547090657,44.51482148844288,"W"
1,60.0,"P 5",0,-5.527583280855018,86.81400945426036,93.22655131682997,"P"
1,60.0,"O 10",0,-4.586303151735358,28.09515007100731,85.81580080835936,"O"
1,60.0,"O 8",0,-5.3072544309139635,13.117625013977593,67.10696623780558,"O"
1,60.0,"B 7",366,321.05385803919125,10.946612596363549,1.0,"B"
1,60.0,"P 4",0,-5.089744343260848,83.57871064703308,79.8699931781708,"P"
1,60.0,"B 9",0,-4.952985438384135,4.058167543218706,16.39548649906096,"B"
1,60.0,"O 2",0,-4.9325991831592395,33.31182253656259,75.16865179273394,"O"
1,60.0,"B 6",0,-4.852379335929848,10.12617143045525,2.0524114278544117,"B"
1,60.0,"P 1",0,-4.796884374007066,65.6693938764688,94.53557715231726,"P"
1,61.0,"W 3",35,1489.6409756101184,92.10701547090657,43.62365477856013,"W"
1,61.0,"P 5",0,-5.527583280855018,86.81400945426036,92.23954238261484,"P"
1,61.0,"O 10",0,-4.586303151735358,27.137859988163346,85.81580080835936,"O"
1,61.0,"O 8",0,-5.3072544309139635,14.051040623378913,67.10696623780558,"O"
1,61.0,"B 7",365,320.1633241651549,10.946612596363549,1.0,"B"
1,61.0,"P 4",0,-5.089744343260848,83.57871064703308,80.84415198727959,"P"
1,61.0,"B 9",0,-4.952985438384135,4.058167543218706,17.340601109271372,"B"
1,61.0,"O 2",0,-4.9325991831592395,34.26834460577372,75.16865179273394,"O"
1,61.0,"B 6",0,-4.852379335929848,10.12617143045525,3.025106930076799,"B"
1,61.0,"P 1",0,-4.796884374007066,65.6693938764688,93.40533474860878,"P"
1,62.0,"W 3",36,1495.9622835370546,92.10701547090657,42.61306375920138,"W"
1,62.0,"P 5",0,-5.527583280855018,87.88054847674229,92.23954238261484,"P"
1,62.0,"O 10",0,-4.586303151735358,28.113907078112387,85.81580080835936,"O"
1,62.0,"O 8",0,-5.3072544309139635,13.05063100006927,67.10696623780558,"O"
1,62.0,"B 7",364,315.62967542873497,11.947468327787591,1.0,"B"
1,62.0,"P 4",0,-5.089744343260848,82.59939135817892,80.84415198727959,"P"
1,62.0,"B 9",0,-4.952985438384135,4.058167543218706,18.352496108401695,"B"
1,62.0,"O 2",0,-4.9325991831592395,34.26834460577372,74.26887139832282,"O"
1,62.0,"B 6",0,-4.852379335929848,9.230228327921793,3.025106930076799,"B"
1,62.0,"P 1",0,-4.796884374007066,65.6693938764688,94.39956385161632,"P"
1,63.0,"W 3",40,1624.705552196675,92.10701547090657,41.66244611524266,"W"
1,63.0,"P 5",0,-5.527583280855018,87.88054847674229,93.23694768662426,"P"
1,63.0,"O 10",0,-4.586303151735358,28.113907078112387,84.81705631411988,"O"
1,63.0,"O 8",0,-5.3072544309139635,13.05063100006927,66.13696675796675,"O"
1,63.0,"B 7",137,260.22097191257564,11.947468327787591,2.0545295137208965,"B"
1,63.0,"P 4",0,-5.089744343260848,82.59939135817892,79.88030168991037,"P"
1,63.0,"B 9",0,-4.952985438384135,5.053173790815478,18.352496108401695,"B"
1,63.0,"O 2",0,-4.9325991831592395,34.26834460577372,73.26326055190006,"O"
1,63.0,"B 6",0,-4.852379335929848,8.23486977128658,3.025106930076799,"B"
1,63.0,"P 1",0,-4.796884374007066,66.7012942086226,94.39956385161632,"P"
1,64.0,"W 3",40,1586.6188571032244,92.10701547090657,40.71027873790639,"W"
1,64.0,"P 5",0,-5.527583280855018,87.88054847674229,92.22576205586817,"P"
1,64.0,"O 10",0,-4.586303151735358,27.212467072330515,84.81705631411988,"O"
1,64.0,"O 8",0,-5.3072544309139635,13.05063100006927,65.11386169787211,"O"
1,64.0,"B 7",360,327.4770318413372,11.947468327787591,1.0426929379985852,"B"
1,64.0,"P 4",0,-5.089744343260848,83.53079308573095,79.88030168991037,"P"
1,64.0,"B 9",0,-4.952985438384135,6.206615940387712,18.352496108401695,"B"
1,64.0,"O 2",0,-4.9325991831592395,34.26834460577372,74.30997918566173,"O"
1,64.0,"B 6",0,-4.852379335929848,8.23486977128658,2.016003232951305,"B"
1,64.0,"P 1",0,-4.796884374007066,65.68078991657244,94.39956385161632,"P"
1,65.0,"W 3",38,1546.3343472057577,92.10701547090657,41.74432892919397,"W"
1,65.0,"P 5",0,-5.527583280855018,88.88924470622078,92.22576205586817,"P"
1,65.0,"O 10",0,-4.586303151735358,27.212467072330515,85.78401609464481,"O"
1,65.0,"O 8",0,-5.3072544309139635,14.132266982869641,65.11386169787211,"O"
1,65.0,"B 7",362,313.86862479529077,11.947468327787591,1.0,"B"
1,65.0,"P 4",0,-5.089744343260848,82.53652566890418,79.88030168991037,"P"
1,65.0,"B 9",0,-4.952985438384135,5.220747018497272,18.352496108401695,"B"
1,65.0,"O 2",0,-4.9325991831592395,35.2410002645556,74.30997918566173,"O"
1,65.0,"B 6",0,-4.852379335929848,8.23486977128658,2.970235708112238,"B"
1,65.0,"P 1",0,-4.796884374007066,64.59703968253778,94.39956385161632,"P"
1,66.0,"W 3",40,1628.4240100823326,90.99915215189338,41.74432892919397,"W"
1,66.0,"P 5",0,-5.527583280855018,89.90510403503046,92.22576205586817,"P"
1,66.0,"O 10",0,-4.586303151735358,27.212467072330515,86.81680091447059,"O"
1,66.0,"O 8",0,-5.3072544309139635,14.132266982869641,66.1192923389393,"O"
1,66.0,"B 7",155,273.5856999850935,11.947468327787591,1.916037520976016,"B"
1,66.0,"P 4",0,-5.089744343260848,81.57602726661216,79.88030168991037,"P"
1,66.0,"B 9",0,-4.952985438384135,4.216839315100625,18.352496108401695,"B"
1,66.0,"O 2",0,-4.9325991831592395,35.2410002645556,73.31059808468024,"O"
1,66.0,"B 6",0,-4.852379335929848,8.23486977128658,3.9616873753931263,"B"
1,66.0,"P 1",0,-4.796884374007066,64.59703968253778,95.48287231140682,"P"
1,67.0,"W 3",40,1628.8624749053376,89.90299009438075,41.74432892919397,"W"
1,67.0,"P 5",0,-5.527583280855018,89.90510403503046,91.28899995934087,"P"
1,67.0,"O 10",0,-4.586303151735358,28.158599040886106,86.81680091447059,"O"
1,67.0,"O 8",0,-5.3072544309139635,14.132266982869641,67.1725818492502,"O"
1,67.0,"B 7",132,233.47532931399687,11.030366361150806,1.916037520976016,"B"
1,67.0,"P 4",0,-5.089744343260848,82.60034670445278,79.88030168991037,"P"
1,67.0,"B 9",0,-4.952985438384135,5.2155552690269555,18.352496108401695,"B"
1,67.0,"O 2",0,-4.9325991831592395,35.2410002645556,72.29919306014514,"O"
